# index, _pos
323,"array([ 2.41945968, -0.32754696])"
324,"array([ 2.31052562, -0.30265585])"
325,"array([ 2.24751985, -0.77205641])"
326,"array([ 2.28890643, -0.40882716])"
327,"array([ 2.0997127 , -0.63237359])"
328,"array([ 2.13341007, -0.42464566])"
329,"array([ 2.38295545, -0.38012519])"
330,"array([ 2.16874502, -0.38354645])"
331,"array([ 2.33550393, -0.66984471])"
332,"array([ 2.44676883, -0.59201352])"
333,"array([ 2.13665404, -0.50665472])"
334,"array([ 1.9928868, -0.4051754])"
335,"array([ 2.41738458, -0.47638665])"
336,"array([ 2.41730622, -0.39015619])"
337,"array([ 2.37550813, -0.50839425])"
338,"array([ 2.41124162, -0.4193915 ])"
339,"array([ 2.38050192, -0.45108848])"
340,"array([ 2.29437627, -0.48493234])"
341,"array([ 2.30642672, -0.74974863])"
342,"array([ 2.19837235, -0.62391723])"
343,"array([ 2.46400644, -0.38962768])"
344,"array([ 2.47140467, -0.4266186 ])"
345,"array([ 2.31541072, -0.71752015])"
346,"array([ 2.41199879, -0.57912996])"
347,"array([ 2.46509048, -0.49243957])"
348,"array([ 2.48623197, -0.5296298 ])"
349,"array([ 2.44927738, -0.52291374])"
350,"array([ 2.43577804, -0.55401772])"
351,"array([ 2.43852032, -0.67371341])"
352,"array([ 2.35431743, -0.25352567])"
353,"array([ 2.12583118, -0.73007768])"
354,"array([ 2.15828233, -0.65449032])"
355,"array([ 2.34923572, -0.73177629])"
356,"array([ 2.15356562, -0.75468982])"
357,"array([ 2.35027607, -0.38575318])"
358,"array([ 2.19973374, -0.77164038])"
359,"array([ 2.34601396, -0.69948445])"
360,"array([ 2.39309375, -0.63839633])"
361,"array([ 2.36998399, -0.66400948])"
362,"array([ 2.13016699, -0.67655353])"
363,"array([ 2.21805769, -0.46293013])"
364,"array([ 2.21371862, -0.56100963])"
365,"array([ 2.16707399, -0.62805262])"
366,"array([ 2.11020438, -0.23362041])"
367,"array([ 2.01224232, -0.5007892 ])"
368,"array([ 2.14709542, -0.39949642])"
369,"array([ 2.03977385, -0.76756847])"
370,"array([ 1.99720408, -0.75574158])"
371,"array([ 1.88645881, -0.29558427])"
372,"array([ 2.16792623, -0.33760024])"
373,"array([ 2.03530178, -0.37780217])"
374,"array([ 2.34707274, -0.56986955])"
375,"array([ 1.92420631, -0.59720353])"
376,"array([ 1.95402617, -0.62127422])"
377,"array([ 1.98966441, -0.58356276])"
378,"array([ 1.90007088, -0.72790668])"
379,"array([ 2.06757324, -0.78450014])"
380,"array([ 2.18628239, -0.55114011])"
381,"array([ 2.28525486, -0.31841779])"
382,"array([ 2.39000301, -0.53334598])"
383,"array([ 2.33403903, -0.59418987])"
384,"array([ 2.28923573, -0.60785839])"
385,"array([ 2.37507103, -0.55894663])"
386,"array([ 2.3713553 , -0.59072815])"
387,"array([ 2.3517546 , -0.53360511])"
388,"array([ 2.31712293, -0.61275868])"
389,"array([ 2.16162784, -0.42375712])"
390,"array([ 2.32828414, -0.33510257])"
391,"array([ 2.21452553, -0.51299526])"
392,"array([ 2.12085697, -0.53536155])"
393,"array([ 2.11008973, -0.26892305])"
394,"array([ 2.36857738, -0.40715153])"
395,"array([ 2.36671334, -0.79744233])"
