# index, _pos
373,"array([-0.40126305,  0.72624935])"
374,"array([-0.46167577,  0.9599587 ])"
375,"array([-0.46417271,  0.99223415])"
376,"array([-0.06344073,  1.07692196])"
377,"array([-0.1267623 ,  1.07504044])"
378,"array([-0.26876551,  0.61941029])"
379,"array([-0.44333157,  0.51731452])"
380,"array([-0.40912064,  0.47072912])"
381,"array([-0.41895955,  1.19398704])"
382,"array([-0.18999655,  1.41257488])"
383,"array([-0.3766518 ,  1.17797762])"
384,"array([-0.49745538,  1.08229628])"
385,"array([-0.17853426,  1.10107675])"
386,"array([-0.40484216,  0.92024541])"
387,"array([-0.15122464,  1.22039718])"
388,"array([-0.00716855,  1.22678941])"
389,"array([0.22937942, 1.24613916])"
390,"array([-0.47789742,  0.83384004])"
391,"array([-0.10220917,  1.36992541])"
392,"array([-0.31044757,  1.19778534])"
393,"array([-0.2186962 ,  1.20633743])"
394,"array([-0.18040251,  0.64666285])"
395,"array([-0.44815443,  0.74871273])"
396,"array([-0.34771093,  0.82925413])"
397,"array([0.00554537, 1.58521227])"
398,"array([-0.03710584,  1.39140428])"
399,"array([0.18572046, 0.57202463])"
400,"array([-0.48189658,  0.62897982])"
401,"array([-0.24289389,  0.84165055])"
402,"array([-0.37045175,  1.00961767])"
403,"array([-0.33798321,  1.41475381])"
404,"array([-0.35236107,  1.37010461])"
405,"array([-0.35800202,  1.5597756 ])"
406,"array([-0.34313349,  1.15228273])"
407,"array([-0.06478626,  1.26395649])"
408,"array([-0.27939514,  0.93886257])"
409,"array([-0.46316148,  0.78399453])"
410,"array([-0.28145916,  0.75328525])"
411,"array([-0.48542331,  0.73832672])"
412,"array([-0.54531728,  0.77492322])"
413,"array([-0.51309787,  0.8281195 ])"
414,"array([-0.6498627 ,  0.90406742])"
415,"array([-0.22425846,  0.77461864])"
416,"array([-0.16071381,  1.36168806])"
417,"array([-0.63465231,  1.36676818])"
418,"array([-0.69800462,  1.45625325])"
419,"array([-0.74718891,  1.41040103])"
420,"array([0.06940418, 1.29642489])"
421,"array([0.07344862, 1.25518568])"
422,"array([0.172452 , 1.3140276])"
423,"array([0.20520527, 1.28908707])"
424,"array([0.10671896, 1.28176008])"
425,"array([-0.09983232,  0.89987966])"
426,"array([-0.5492383 ,  0.69965709])"
427,"array([0.1058873 , 1.19805869])"
428,"array([0.11135077, 0.5183612 ])"
429,"array([-0.19104575,  0.80875763])"
430,"array([-0.39382036,  0.66285658])"
431,"array([-0.04801588,  0.94418269])"
432,"array([-0.16997112,  1.13236257])"
433,"array([-0.04687903,  0.9182804 ])"
434,"array([-0.03842482,  0.88726543])"
435,"array([0.08825231, 1.37069257])"
436,"array([0.1470437, 1.2179763])"
437,"array([0.115577  , 1.52737935])"
438,"array([-0.51575243,  1.0521178 ])"
439,"array([0.45377619, 0.82474579])"
440,"array([-0.22257448,  0.66014829])"
441,"array([-0.01031431,  1.36585141])"
442,"array([0.17501051, 0.69656685])"
443,"array([-0.0785827 ,  1.39638689])"
444,"array([-0.55779794,  1.43419004])"
445,"array([-0.57880129,  1.5486531 ])"
446,"array([-0.63862583,  1.51173893])"
447,"array([-0.32901207,  0.8626743 ])"
448,"array([-0.09194873,  0.52914921])"
449,"array([0.07131561, 0.85754206])"
450,"array([-0.28528108,  0.64632202])"
451,"array([-0.55109923,  0.81718852])"
452,"array([-0.55948347,  0.56692547])"
453,"array([-0.52071868,  0.50310721])"
454,"array([-0.51818878,  0.44169544])"
455,"array([0.02764069, 1.20291213])"
456,"array([0.04122905, 1.38712258])"
457,"array([-0.41031725,  0.58792103])"
458,"array([-0.41340312,  1.22530539])"
459,"array([-0.36326715,  0.58625363])"
460,"array([-0.01534401,  0.6064953 ])"
461,"array([-0.47280692,  1.29343567])"
462,"array([0.09957668, 0.79611396])"
463,"array([-0.33503985,  0.97570417])"
464,"array([0.38015123, 0.70591047])"
465,"array([-0.20986349,  0.69508717])"
466,"array([0.26725569, 0.90876712])"
467,"array([0.20765412, 0.88954384])"
468,"array([0.1743704 , 0.91067602])"
469,"array([-0.50056099,  0.9154868 ])"
470,"array([-0.57968711,  1.02189556])"
471,"array([-0.49178406,  0.96583525])"
472,"array([-0.33776542,  0.77158528])"
473,"array([-0.45165959,  1.1633924 ])"
474,"array([-0.41631661,  1.16201639])"
475,"array([-0.61830803,  0.75253233])"
476,"array([-0.1303447 ,  1.38642148])"
477,"array([-0.42547469,  1.03440523])"
478,"array([0.1353615 , 0.90027088])"
479,"array([0.1254959 , 0.96243832])"
480,"array([1.69647204, 1.29467532])"
481,"array([1.68080543, 1.36008351])"
482,"array([-0.30577827,  0.77653997])"
483,"array([0.04514384, 0.67807509])"
484,"array([0.20102707, 0.6017144 ])"
485,"array([-0.04188759,  0.67128056])"
486,"array([-0.40069148,  1.08982858])"
487,"array([-0.48722975,  1.23970065])"
488,"array([-0.78839971,  1.13806485])"
489,"array([-0.0335759 ,  1.00241339])"
490,"array([0.16797919, 0.87483674])"
491,"array([0.12548608, 0.75313342])"
492,"array([0.22909787, 0.54956623])"
493,"array([-0.09281159,  0.67615039])"
494,"array([0.0176687 , 1.08921159])"
495,"array([-0.09997478,  1.06306155])"
496,"array([-0.55879677,  1.38840905])"
497,"array([-0.42230129,  0.62840383])"
498,"array([-0.5851996 ,  0.49547998])"
499,"array([-0.61853448,  0.53769899])"
500,"array([-0.61231777,  0.93734337])"
501,"array([0.13765756, 0.72234597])"
502,"array([-0.55854658,  0.92847449])"
503,"array([-0.76959486,  1.19813348])"
504,"array([-0.6107236 ,  0.88968821])"
505,"array([0.37665226, 0.65638652])"
506,"array([-0.50406767,  0.66062771])"
507,"array([-0.18864035,  0.8665016 ])"
508,"array([ 1.34242809, -0.2507334 ])"
509,"array([ 1.29366309, -0.30624411])"
510,"array([-0.05194799,  0.73441311])"
511,"array([0.16035291, 0.83538881])"
512,"array([-0.3929696 ,  0.96330702])"
513,"array([-0.51088124,  0.69424554])"
514,"array([-0.07507639,  1.44007023])"
515,"array([-0.544833  ,  1.06511284])"
516,"array([0.31839006, 0.62680732])"
517,"array([0.11379127, 0.87534197])"
518,"array([-1.74868033,  1.77956681])"
519,"array([-1.71589298,  1.83833503])"
520,"array([ 1.14052944, -0.47135918])"
521,"array([ 1.18951404, -0.41998361])"
522,"array([-0.16713143,  1.33150373])"
523,"array([0.32507367, 0.90111326])"
524,"array([0.53605932, 0.8698851 ])"
525,"array([0.47523236, 0.97751608])"
526,"array([-0.1672429 ,  1.16836919])"
527,"array([0.13813566, 0.5585691 ])"
528,"array([-0.63047994,  0.71801758])"
529,"array([0.30195519, 0.7173639 ])"
530,"array([0.48640187, 0.62237468])"
531,"array([0.051501  , 0.75542409])"
532,"array([0.12988629, 0.48946915])"
533,"array([-0.52139957,  1.01419956])"
534,"array([0.14955801, 0.93412245])"
535,"array([-0.55762347,  0.60904077])"
536,"array([-0.16402951,  0.82616168])"
537,"array([0.11179948, 0.84362733])"
538,"array([-0.11047012,  0.95797105])"
539,"array([-0.34452463,  1.18292656])"
540,"array([-0.40868265,  0.40254456])"
541,"array([-0.4941096 ,  0.24598251])"
542,"array([0.21161699, 0.46268433])"
543,"array([-0.08532473,  0.97503213])"
544,"array([-0.73171242,  1.34214297])"
545,"array([-0.09077756,  1.15570464])"
546,"array([-0.05132713,  0.7055433 ])"
547,"array([-0.13728006,  0.76998733])"
548,"array([1.28032376, 2.11268272])"
549,"array([1.32344556, 2.0603533 ])"
550,"array([-0.44357002,  0.83675605])"
551,"array([-0.42267698,  1.37996824])"
552,"array([-0.0567051 ,  1.17814689])"
553,"array([-0.36849475,  1.25245065])"
554,"array([-0.44313581,  0.66587251])"
555,"array([0.31261042, 0.99914927])"
556,"array([0.52912018, 1.04756946])"
557,"array([-0.0868741,  1.0966741])"
558,"array([0.01772162, 1.44043852])"
559,"array([-0.5065025 ,  1.16672768])"
560,"array([-0.03616463,  0.44769123])"
561,"array([-0.46903806,  1.20316139])"
562,"array([0.00994135, 1.12351348])"
563,"array([-0.44923376,  1.25377309])"
564,"array([0.16417225, 0.99634043])"
565,"array([-0.12970634,  0.58029973])"
566,"array([0.16711341, 0.73398329])"
567,"array([0.02017629, 1.30149404])"
568,"array([-0.1967114,  1.3823991])"
569,"array([-0.05163991,  1.30118524])"
570,"array([-0.06893298,  1.33341261])"
571,"array([-0.24907141,  1.33975705])"
572,"array([-0.18954423,  1.30230897])"
573,"array([-0.21453449,  1.32500332])"
574,"array([-0.03478905,  1.34765756])"
575,"array([-0.11316253,  1.4128318 ])"
576,"array([-0.16311954,  1.39210039])"
577,"array([-0.23983006,  1.30713024])"
578,"array([-0.03267428,  1.26070198])"
579,"array([-0.2273427 ,  1.36403991])"
580,"array([-0.00854809,  1.28557309])"
581,"array([-0.09956288,  1.33428227])"
582,"array([-0.02641003,  1.31879348])"
583,"array([-0.12962409,  1.35052812])"
584,"array([0.00757882, 1.33356548])"
585,"array([0.246174  , 1.06259534])"
586,"array([0.39687682, 1.09095117])"
587,"array([-0.12735114,  0.35490393])"
588,"array([0.13321613, 0.78338855])"
589,"array([ 0.35566438, -0.89790817])"
