# index, _pos
279,"array([ 3.40362328, -8.44558528])"
280,"array([ 4.19397195, -8.06381492])"
281,"array([ 3.42241493, -8.79009609])"
282,"array([  2.44820698, -12.30407484])"
283,"array([  5.20639451, -11.72589137])"
284,"array([  5.79528313, -12.34055005])"
285,"array([ 3.74158222, -7.96134394])"
286,"array([ 2.63625217, -9.12150298])"
287,"array([ 4.93430677, -8.32393751])"
288,"array([ 5.79323046, -7.48275304])"
289,"array([ 1.83213803, -9.51771034])"
290,"array([ 2.13240902, -9.36980025])"
291,"array([ 3.38456279, -9.74747154])"
292,"array([-8.58951177, -7.05163156])"
293,"array([  4.52334754, -10.82381708])"
294,"array([  4.45890385, -10.34629268])"
295,"array([ 3.88005587, -9.12506455])"
296,"array([  4.49805949, -10.22321828])"
297,"array([-7.74466239, -9.22402211])"
298,"array([ 1.76116002, -8.36797774])"
299,"array([ 2.58648336, -7.81001783])"
300,"array([ 3.48934513, -8.98649344])"
301,"array([ 4.60818098, -8.32927742])"
302,"array([ 4.10396266, -8.61658754])"
303,"array([ 4.21099151, -8.56388343])"
304,"array([ 3.31050643, -8.63358305])"
305,"array([ 4.61941328, -9.99089763])"
306,"array([ 3.28023186, -9.77649917])"
307,"array([ 3.85860004, -8.83833894])"
308,"array([ 3.91547278, -8.20855315])"
309,"array([ 3.86152717, -9.94523281])"
310,"array([  4.18909645, -10.43026154])"
311,"array([ 3.64274306, -8.66152223])"
312,"array([  1.48588052, -12.94852593])"
313,"array([ 4.78207746, -9.17657145])"
314,"array([ 4.35764026, -6.24468761])"
315,"array([ 4.18954286, -7.10683148])"
316,"array([ 3.76330523, -9.23610847])"
317,"array([ 2.52688111, -9.26193101])"
318,"array([ 2.82592414, -8.95653606])"
319,"array([ 2.98309364, -8.84783126])"
320,"array([  5.49627061, -10.8905586 ])"
321,"array([  2.31834158, -11.23382549])"
322,"array([  7.23432093, -21.34885484])"
323,"array([  7.45401721, -21.38258017])"
324,"array([ 2.98888864, -7.86557839])"
325,"array([  2.49517178, -11.51904612])"
326,"array([ 2.70140599, -9.3792888 ])"
327,"array([ 4.37358109, -7.49647352])"
328,"array([ 3.59734717, -8.17228828])"
329,"array([  5.69229655, -10.36661791])"
330,"array([ 4.80089156, -9.94053076])"
331,"array([ 4.32310354, -9.95721658])"
332,"array([ 3.63712754, -9.82772489])"
333,"array([  2.94211193, -10.72370709])"
334,"array([  3.22774563, -10.38569017])"
335,"array([ 3.43846629, -8.06613979])"
336,"array([ 6.28127945, -9.85135465])"
337,"array([ 4.97095793, -9.54672921])"
338,"array([ 1.55726107, -8.13035716])"
339,"array([  3.60815064, -10.49730168])"
340,"array([ 5.97864852, -8.14333988])"
341,"array([ 5.12551075, -8.56252237])"
342,"array([ 2.61512148, -9.9057753 ])"
343,"array([ 3.21860379, -9.73205349])"
344,"array([ 4.07706749, -9.42303069])"
345,"array([ 3.96498303, -9.89131192])"
346,"array([ 2.84841199, -9.19675719])"
347,"array([ 5.67781392, -9.48274776])"
348,"array([ 2.38761404, -9.28514488])"
349,"array([  3.09036807, -10.83017644])"
350,"array([  3.33874317, -10.99135902])"
351,"array([ 0.68034989, -8.44841196])"
352,"array([ 1.51349115, -8.79915484])"
353,"array([ 3.65781432, -8.88492945])"
354,"array([  3.8655274 , -11.25982367])"
355,"array([  3.80081901, -12.3839211 ])"
356,"array([ 5.72247621, -8.75614558])"
357,"array([ 5.71706553, -9.38097519])"
358,"array([  1.54574209, -11.83552242])"
359,"array([  1.42301477, -12.44790325])"
360,"array([  3.15514663, -10.70725439])"
361,"array([  3.08107227, -10.75016693])"
362,"array([ 4.46443019, -9.38064686])"
363,"array([ 4.16749762, -8.44885409])"
364,"array([  2.40429905, -10.83043869])"
365,"array([ 15.05684151, -10.37975359])"
366,"array([ 15.07209152, -10.59052232])"
367,"array([ 1.5024474 , -9.58085213])"
368,"array([ 4.12842786, -9.71951856])"
369,"array([  2.57556413, -11.08417839])"
370,"array([ 3.80214757, -8.78239882])"
371,"array([ 3.92451792, -8.10037404])"
372,"array([  4.04221216, -10.70815185])"
373,"array([ 2.97040652, -9.44786863])"
374,"array([ 5.82045706, -9.42006888])"
375,"array([ 6.59215671, -9.29403957])"
376,"array([  2.68619403, -10.26854269])"
377,"array([  5.132241  , -10.48985749])"
378,"array([  5.20334618, -10.42862983])"
379,"array([  4.48708079, -11.46754001])"
380,"array([  4.83273786, -11.95663164])"
381,"array([  5.26067659, -12.65505379])"
382,"array([  3.31810361, -11.51139501])"
383,"array([  2.83937747, -10.4904852 ])"
384,"array([  0.94262838, -12.01004363])"
385,"array([ 3.01627667, -8.06600288])"
386,"array([ 2.6538597, -7.1234066])"
387,"array([ 5.6700454 , -8.42195455])"
388,"array([ 6.37738001, -7.99333218])"
389,"array([  3.79917232, -10.65369545])"
390,"array([  3.02903513, -10.46642761])"
391,"array([  2.10936041, -10.97714505])"
392,"array([ 2.07625561, -9.98045747])"
393,"array([  3.84826086, -10.01853638])"
394,"array([ 4.08486783, -9.60992272])"
395,"array([ -0.07431304, -10.25209056])"
396,"array([  0.62946291, -10.13834101])"
397,"array([ 4.21174832, -7.95511651])"
398,"array([ 4.20921996, -8.63011048])"
399,"array([ 4.07891621, -7.59243326])"
400,"array([ 4.67882533, -8.14676598])"
401,"array([ 3.79243069, -8.19908566])"
402,"array([  4.84121723, -10.66570595])"
403,"array([  5.52598819, -11.36853105])"
404,"array([ 3.81868415, -9.39846061])"
405,"array([ 4.29190265, -8.73242276])"
406,"array([ 3.15261235, -9.68762479])"
407,"array([ 0.45497398, -7.60520623])"
408,"array([ 0.29677631, -7.50719023])"
409,"array([ 3.60369605, -8.72100515])"
410,"array([ 3.56373512, -8.5213287 ])"
411,"array([ 3.29683757, -8.84769301])"
412,"array([  2.66193595, -10.48817226])"
413,"array([15.51555421, -5.59057552])"
414,"array([ 3.71287707, -9.62161719])"
415,"array([  3.43574999, -10.09144373])"
416,"array([  3.1537921 , -12.24463073])"
417,"array([  1.82326639, -10.85625255])"
418,"array([  1.52547761, -11.50026007])"
419,"array([  5.17653756, -10.76625509])"
420,"array([  4.58683106, -11.13673877])"
421,"array([ 2.89503999, -9.94514759])"
422,"array([ 3.6978374 , -8.32864681])"
423,"array([ 2.80221355, -9.38634303])"
424,"array([  2.24192637, -11.66830162])"
425,"array([  1.60925521, -12.10877374])"
426,"array([  4.27662355, -10.14620981])"
427,"array([  4.1296577 , -10.19503342])"
428,"array([ 3.6350777 , -9.65537858])"
429,"array([ 3.31470545, -8.94336118])"
430,"array([ 4.19346131, -9.53601461])"
431,"array([ 3.36918218, -8.67993511])"
432,"array([ 3.56706089, -8.42692822])"
433,"array([ 2.95542562, -8.70431215])"
434,"array([ 4.14209363, -7.99446789])"
