# index, _pos
226,"array([ 3.06693639, -3.71472895])"
227,"array([ 3.82641777, -3.97992903])"
228,"array([ 3.78215979, -3.93196615])"
229,"array([ 3.61137651, -3.98085099])"
230,"array([ 3.45517343, -3.89162104])"
231,"array([ 3.61400934, -3.9211921 ])"
232,"array([ 3.41472424, -3.98545818])"
233,"array([ 3.31051055, -3.57806907])"
234,"array([ 3.33037634, -3.4180702 ])"
235,"array([ 3.16731626, -3.98197332])"
236,"array([ 3.34335814, -3.93318144])"
237,"array([ 3.87772097, -3.71750878])"
238,"array([ 3.75342408, -3.98449411])"
239,"array([ 3.67237814, -3.92881587])"
240,"array([ 3.51111855, -3.82565488])"
241,"array([ 3.10550814, -3.82633769])"
242,"array([ 3.18226469, -3.49179793])"
243,"array([ 3.75480508, -3.73415463])"
244,"array([ 3.77401628, -3.87183609])"
245,"array([ 3.77909637, -3.67179858])"
246,"array([ 3.5499233 , -3.96796854])"
247,"array([ 3.88692371, -3.76138169])"
248,"array([ 3.25753353, -3.47940744])"
249,"array([ 3.45244389, -3.68589154])"
250,"array([ 3.87744272, -3.86347062])"
251,"array([ 3.17689969, -3.64395854])"
252,"array([ 3.82475552, -3.61241871])"
253,"array([ 3.83640309, -3.70675208])"
254,"array([ 3.12761706, -4.07508847])"
255,"array([ 3.57711898, -3.4843734 ])"
256,"array([ 3.37433682, -3.41482017])"
257,"array([ 3.67041391, -3.61495716])"
258,"array([ 3.78625245, -3.75675676])"
259,"array([ 3.3815242 , -3.59337852])"
260,"array([ 3.63291262, -3.95409564])"
261,"array([ 3.72345926, -3.59832303])"
262,"array([ 3.64328467, -3.98729733])"
263,"array([ 3.70145185, -3.83012985])"
264,"array([ 3.73667059, -3.65842848])"
265,"array([ 3.5313982 , -3.60532196])"
266,"array([ 3.59920369, -3.55886839])"
267,"array([ 3.43388643, -3.34937229])"
268,"array([ 3.22457172, -3.5285025 ])"
269,"array([ 3.82971132, -3.76981828])"
270,"array([ 3.54783161, -3.55740408])"
271,"array([ 3.33499489, -3.532306  ])"
272,"array([ 3.40106531, -3.54913895])"
273,"array([ 3.4558142 , -3.56501262])"
274,"array([ 3.13850652, -3.68405701])"
275,"array([ 3.52381702, -3.57013283])"
276,"array([ 3.52292153, -3.66538812])"
277,"array([ 3.5762251 , -3.66094405])"
278,"array([ 3.30401055, -3.39706347])"
279,"array([ 3.32381775, -3.48486022])"
280,"array([ 3.47305036, -3.49340551])"
281,"array([ 3.2438812 , -3.59780217])"
282,"array([ 3.08745956, -3.60956596])"
283,"array([ 2.97966867, -3.73728913])"
284,"array([ 3.15164902, -4.05714035])"
285,"array([ 2.89994087, -4.21195765])"
286,"array([ 3.29084723, -3.81518382])"
287,"array([ 3.16925324, -3.85626426])"
288,"array([ 3.03951108, -3.7750237 ])"
289,"array([ 3.18490768, -4.08979453])"
290,"array([ 2.94939634, -3.7372455 ])"
291,"array([ 3.04870636, -3.55304221])"
292,"array([ 3.26470439, -3.83321595])"
293,"array([ 3.10996919, -3.92854598])"
294,"array([ 3.28069726, -3.87677557])"
295,"array([ 3.11002576, -4.06038405])"
296,"array([ 2.87821131, -3.79560316])"
297,"array([ 2.87211729, -3.85662664])"
298,"array([ 3.32106737, -4.02028941])"
299,"array([ 3.06159756, -4.13549503])"
300,"array([ 3.15979557, -4.03619103])"
301,"array([ 2.97864918, -4.18292209])"
302,"array([ 3.08476968, -3.85047174])"
303,"array([ 3.28049833, -4.00778946])"
