# index, _pos
150,"array([-1.82553881, -1.51574892])"
151,"array([-1.43746699, -0.89703914])"
152,"array([-2.06864055, -0.89701457])"
153,"array([-1.49288854, -1.54775234])"
154,"array([-2.62602525, -1.34827368])"
155,"array([-2.36401274, -1.63812356])"
156,"array([-1.96197879, -1.74557699])"
157,"array([-1.5350324 , -0.89283277])"
158,"array([-1.81592464, -1.44166863])"
159,"array([-1.40943756, -0.97741191])"
160,"array([-1.67114637, -1.50534559])"
161,"array([-2.4138964 , -1.20922707])"
162,"array([-2.09867855, -1.21409791])"
163,"array([-1.87304157, -1.55346678])"
164,"array([-1.76094915, -0.80939157])"
165,"array([-2.01074576, -0.29944003])"
166,"array([-1.82212153, -1.31726572])"
167,"array([-1.57370637, -1.25463196])"
168,"array([-1.60045835, -1.44267979])"
169,"array([-1.51884513, -1.48984683])"
170,"array([-1.71302736, -0.85513207])"
171,"array([-1.82774941, -1.0329067 ])"
172,"array([-1.42981511, -1.5062262 ])"
173,"array([-2.08425761, -1.48682874])"
174,"array([-1.51359533, -0.75506543])"
175,"array([-1.67559341, -1.69986792])"
176,"array([-1.48847064, -0.95751669])"
177,"array([-2.01030202, -1.61782976])"
178,"array([-1.66501532, -1.4302081 ])"
179,"array([-2.21666825, -1.54337803])"
180,"array([-2.61247391, -1.28937056])"
181,"array([-2.36078118, -1.55303527])"
182,"array([-1.39120413, -1.42512444])"
183,"array([-1.81737852, -1.67191244])"
184,"array([-1.65078553, -0.81185678])"
185,"array([-1.56360112, -0.96724698])"
186,"array([-1.55461899, -1.09124874])"
187,"array([-1.53311152, -1.02794693])"
188,"array([-1.64351712, -1.61790107])"
189,"array([-2.55540117, -0.77203892])"
190,"array([-1.87133099, -0.426908  ])"
191,"array([-2.34774042, -0.85483357])"
192,"array([-2.68473051, -0.83965317])"
193,"array([-2.93454222, -0.80495391])"
194,"array([-2.56027347, -1.01706462])"
195,"array([-2.29306188, -0.67986234])"
196,"array([-2.37507657, -0.73919885])"
197,"array([-2.3636703 , -1.07972717])"
198,"array([-2.44331724, -0.72344101])"
199,"array([-2.42137662, -0.78547066])"
200,"array([-2.33317135, -0.46382295])"
201,"array([-2.30429873, -1.28738283])"
202,"array([-2.04213686, -0.81505596])"
203,"array([-2.4889764 , -0.99712947])"
204,"array([-2.40415624, -0.84101849])"
205,"array([-2.61464761, -0.99311145])"
206,"array([-2.3031873 , -0.93375535])"
207,"array([-2.11124556, -0.51398733])"
208,"array([-2.67936434, -0.2406658 ])"
209,"array([-2.23308285, -0.97897522])"
210,"array([-2.57261966, -1.07177663])"
211,"array([-2.56912646, -1.23677409])"
212,"array([-2.5073994 , -1.24873294])"
213,"array([-2.42919907, -0.34508795])"
214,"array([-2.70554638, -0.9718421 ])"
215,"array([-2.51913791, -0.85347421])"
216,"array([-2.39260644, -0.57680785])"
217,"array([-2.44872346, -0.41023612])"
218,"array([-2.86564793, -0.48739673])"
219,"array([-2.75807946, -1.00760895])"
220,"array([-2.400935 , -0.5290682])"
221,"array([-2.79617045, -1.38075588])"
222,"array([-2.49693667, -0.74258769])"
223,"array([-2.6157807 , -0.87309722])"
224,"array([-2.768707  , -0.38141431])"
225,"array([-2.96158979, -0.50516151])"
226,"array([-3.16064469, -0.7012191 ])"
227,"array([-2.73438131, -0.32916713])"
228,"array([-2.7452145 , -0.63177718])"
229,"array([-2.6733251 , -0.49598339])"
230,"array([-2.70418725, -0.39606611])"
231,"array([-2.81716299, -0.34541166])"
232,"array([-2.62040432, -0.32639859])"
233,"array([-3.11261099, -0.97941751])"
234,"array([-2.92507114, -0.43755411])"
235,"array([-2.57969995, -0.55638476])"
236,"array([-2.93694083, -0.65764435])"
237,"array([-2.77410855, -0.46232661])"
238,"array([-2.92852936, -0.74419413])"
239,"array([-2.78438392, -0.56882423])"
240,"array([-2.18282167, -0.60412139])"
241,"array([-2.8694665 , -0.41561833])"
242,"array([-2.85542901, -0.28258819])"
243,"array([-2.22840829, -0.70041915])"
244,"array([-2.17607278, -0.5035266 ])"
245,"array([-2.29333971, -0.80567588])"
246,"array([-2.87883023, -0.64185935])"
247,"array([-2.79411307, -0.28425204])"
248,"array([-2.81291569, -0.41915419])"
249,"array([-2.56290214, -0.65571657])"
250,"array([-2.86092152, -0.78623321])"
251,"array([-2.30321469, -0.6275379 ])"
252,"array([-2.22990586, -0.49341886])"
253,"array([-2.60684779, -0.4767723 ])"
254,"array([-2.09881661, -0.85481889])"
255,"array([-2.35587417, -1.1234704 ])"
256,"array([-2.87992944, -1.01921554])"
