# index, _pos
233,"array([-11.91040949,   9.02421573])"
234,"array([-11.78025147,   8.30705465])"
235,"array([-11.7917776 ,   8.99401386])"
236,"array([-11.74775162,   8.94074912])"
237,"array([-11.75487334,   9.02438604])"
238,"array([-11.83142339,   9.35442385])"
239,"array([-11.59975487,   8.58146183])"
240,"array([-11.83443924,   8.76455197])"
241,"array([-11.76718171,   9.06727179])"
242,"array([-11.7827087,   8.9173938])"
243,"array([-11.79450727,   8.87601911])"
244,"array([-11.74968351,   8.88999266])"
245,"array([-12.21603511,   9.20435365])"
246,"array([-11.7278508 ,   8.85217586])"
247,"array([-11.50831433,   8.55483817])"
248,"array([-11.42656859,   8.63176375])"
249,"array([-11.4567064 ,   8.57802557])"
250,"array([-11.40045572,   8.69586207])"
251,"array([-11.42124254,   8.84280051])"
252,"array([-11.46426736,   8.8102264 ])"
253,"array([-11.42058681,   8.77206752])"
254,"array([-11.5732657 ,   8.77740215])"
255,"array([-12.54759426,   8.47066567])"
256,"array([-12.4502964 ,   9.14466236])"
257,"array([-12.56430033,   9.01517175])"
258,"array([-12.40442093,   8.77230262])"
259,"array([-12.4182744 ,   8.84976908])"
260,"array([-12.38353803,   8.49256001])"
261,"array([-12.36966075,   8.34461515])"
262,"array([-12.39169705,   8.53383118])"
263,"array([-12.48671956,   8.47069754])"
264,"array([-12.27645097,   8.38118135])"
265,"array([-12.43732117,   8.55395635])"
266,"array([-12.56485976,   8.97444903])"
267,"array([-12.53272841,   8.89668789])"
268,"array([-12.23578137,   8.67305879])"
269,"array([-12.28573419,   8.92784724])"
270,"array([-12.65816795,   8.64690302])"
271,"array([-12.46252274,   8.50975938])"
272,"array([-12.94418006,   8.27712494])"
273,"array([-12.45643529,   8.44479484])"
274,"array([-12.51694586,   8.98684726])"
275,"array([-12.55162302,   8.26129768])"
276,"array([-12.27466577,   8.48050795])"
277,"array([-12.24462937,   8.74914906])"
278,"array([-12.45104465,   8.35617986])"
279,"array([-12.53176335,   8.34472545])"
280,"array([-12.43441966,   8.21851639])"
281,"array([-12.40367568,   8.56237291])"
282,"array([-12.49099581,   8.52932495])"
283,"array([-12.33964922,   8.42755134])"
284,"array([-12.20290769,   8.84967843])"
285,"array([-12.26051944,   8.79399624])"
286,"array([-12.32145146,   8.0745191 ])"
287,"array([-12.34818264,   8.515149  ])"
288,"array([-12.55214312,   8.30415613])"
289,"array([-12.49341467,   8.35784492])"
290,"array([-12.41689402,   8.30594307])"
291,"array([-12.57230004,   8.61146219])"
292,"array([-12.4971981 ,   8.26009233])"
293,"array([-12.8179161 ,   8.35403203])"
294,"array([-12.56563283,   8.40956362])"
295,"array([-12.23934278,   8.40246139])"
296,"array([-12.59761669,   8.53880578])"
297,"array([-12.64657209,   7.99991412])"
298,"array([-12.34657405,   8.37708965])"
299,"array([-12.44789227,   8.65488309])"
300,"array([-12.85657658,   8.55648969])"
301,"array([-12.27151201,   8.68185401])"
302,"array([-12.19694807,   8.66021224])"
303,"array([-12.5602116 ,   8.52023869])"
304,"array([-12.63353708,   8.19878062])"
305,"array([-12.59957577,   8.57642896])"
306,"array([-12.57103124,   8.3604373 ])"
307,"array([-12.19623564,   8.73688445])"
308,"array([-12.47634131,   8.14868618])"
309,"array([-12.83183265,   8.11140021])"
310,"array([-12.75350478,   7.9809664 ])"
311,"array([-12.24560467,   8.36010559])"
312,"array([-12.83271673,   8.50856224])"
313,"array([-12.89541513,   8.45388757])"
314,"array([-12.70942916,   8.0218584 ])"
315,"array([-12.66286528,   8.10166651])"
316,"array([-12.73122642,   8.42687512])"
317,"array([-12.66396857,   8.29151084])"
318,"array([-12.69062151,   7.96499997])"
319,"array([-12.73095031,   8.6045689 ])"
320,"array([-12.85527733,   8.22035176])"
321,"array([-12.68399337,   8.18755123])"
322,"array([-12.80477544,   8.557493  ])"
323,"array([-12.99945907,   8.40981338])"
324,"array([-12.69400366,   8.62581087])"
325,"array([-12.77082513,   8.032457  ])"
326,"array([-12.81375685,   8.72925759])"
327,"array([-12.59762196,   8.27512455])"
328,"array([-12.73677531,   8.27845998])"
329,"array([-12.70810192,   8.55444088])"
330,"array([-12.98209948,   8.59451827])"
331,"array([-12.88120129,   8.16257396])"
332,"array([-12.67638933,   8.39636048])"
333,"array([-12.97158992,   8.55091268])"
334,"array([-12.70617747,   8.66350892])"
335,"array([-12.76025512,   8.15789432])"
336,"array([-12.55931928,   8.73517761])"
337,"array([-12.52549112,   8.10696276])"
338,"array([-12.81177531,   8.06016378])"
339,"array([-12.87923703,   8.60271478])"
340,"array([-12.87651439,   8.70316819])"
341,"array([-12.40609104,   8.35312695])"
342,"array([-12.72675251,   8.50903049])"
343,"array([-12.45541254,   8.26224482])"
344,"array([-12.77497946,   8.10008656])"
345,"array([-12.980604 ,   8.2297455])"
346,"array([-12.92088644,   8.20175983])"
347,"array([-12.66575169,   8.54109753])"
348,"array([-12.72042834,   8.70904478])"
349,"array([-12.45142787,   8.03343496])"
350,"array([-12.73511354,   8.38148338])"
351,"array([-12.79319718,   8.21626732])"
352,"array([-12.41814961,   8.63651148])"
353,"array([-12.822432  ,   8.40103671])"
354,"array([-12.47548858,   8.20078564])"
355,"array([-12.40337919,   8.13906582])"
356,"array([-12.44416724,   8.11495522])"
357,"array([-12.42928578,   8.50277796])"
358,"array([-12.59352029,   8.48412373])"
359,"array([-12.7486735 ,   8.56396774])"
360,"array([-12.73342526,   8.84510011])"
361,"array([-12.67008445,   8.69796055])"
362,"array([-12.67340252,   8.45499019])"
363,"array([-12.6956803 ,   8.25389103])"
364,"array([-12.52769158,   8.59487186])"
365,"array([-12.66993209,   8.05264543])"
366,"array([-12.4761823 ,   9.08113149])"
367,"array([-11.77168544,   8.84498668])"
368,"array([-12.43917052,   9.29293   ])"
369,"array([-12.30709433,   8.80180718])"
370,"array([-11.7307801 ,   9.07878657])"
371,"array([-12.18331074,   8.8163312 ])"
372,"array([-12.22095764,   9.09574081])"
373,"array([-12.6389922 ,   9.20390732])"
374,"array([-12.39362568,   9.00009796])"
375,"array([-12.36210634,   9.02155587])"
376,"array([-12.34458179,   9.11178867])"
377,"array([-12.48825121,   9.25973511])"
378,"array([-12.07653715,   8.9102937 ])"
379,"array([-12.47229709,   9.2109727 ])"
380,"array([-12.06475081,   8.95816784])"
381,"array([-11.5381416 ,   9.11381181])"
382,"array([-12.21217896,   8.89351269])"
383,"array([-11.60927505,   9.29730182])"
384,"array([-11.98289073,   8.62521763])"
385,"array([-11.61690117,   8.90045821])"
386,"array([-11.58452613,   9.25532231])"
387,"array([-12.39328392,   9.09005253])"
388,"array([-12.07822377,   9.13137614])"
389,"array([-12.38540073,   9.28344229])"
390,"array([-12.17687511,   9.19148659])"
391,"array([-11.7895918 ,   9.44322891])"
392,"array([-12.00635862,   9.29771856])"
393,"array([-12.38589462,   9.20161057])"
394,"array([-12.32417651,   9.14759282])"
395,"array([-12.30098574,   9.17774683])"
396,"array([-12.35052617,   9.21447748])"
397,"array([-12.34964181,   9.17314873])"
398,"array([-12.3823269 ,   9.13231314])"
399,"array([-11.64596607,   9.39048073])"
400,"array([-11.73380669,   9.14742942])"
401,"array([-12.22606169,   9.46338834])"
402,"array([-12.27236424,   9.44233091])"
403,"array([-11.54574002,   9.27285502])"
404,"array([-12.61978345,   9.03041705])"
405,"array([-12.09496557,   9.31819307])"
406,"array([-12.17750624,   9.22638156])"
407,"array([-12.39019479,   8.9493774 ])"
408,"array([-11.62836072,   9.33896159])"
409,"array([-12.43674315,   9.18219669])"
410,"array([-11.69305558,   9.40806139])"
411,"array([-11.99046834,   9.08728358])"
412,"array([-12.18770054,   9.42513059])"
413,"array([-11.8099364 ,   9.14108501])"
414,"array([-11.76919224,   9.1077738 ])"
415,"array([-12.19413369,   9.07911627])"
416,"array([-12.20715796,   9.2491523 ])"
417,"array([-11.81769895,   9.48815672])"
418,"array([-11.84654983,   9.3064699 ])"
419,"array([-11.83135639,   9.55598276])"
420,"array([-11.91246393,   9.3391194 ])"
421,"array([-11.85353915,   9.15047792])"
422,"array([-12.1042327 ,   9.23245446])"
423,"array([-11.88889907,   9.296614  ])"
424,"array([-12.02939658,   9.06084754])"
425,"array([-11.9121381 ,   9.20377087])"
426,"array([-12.25234202,   8.96135977])"
427,"array([-12.16349395,   9.01556439])"
428,"array([-12.06984962,   9.22153857])"
429,"array([-11.96909327,   9.38821136])"
430,"array([-11.85688007,   9.39375112])"
431,"array([-11.8001372 ,   9.38539207])"
432,"array([-11.80377932,   9.21115451])"
433,"array([-11.81001284,   9.30910055])"
434,"array([-11.86066705,   9.49541165])"
435,"array([-11.82154758,   9.27208616])"
436,"array([-11.8302288 ,   9.23478749])"
437,"array([-11.88825866,   9.52450941])"
438,"array([-11.71924912,   8.78656684])"
439,"array([-11.92418259,   9.39147363])"
440,"array([-11.89156637,   9.3767955 ])"
441,"array([-12.24451244,   9.37581844])"
442,"array([-11.99452168,   9.14195984])"
443,"array([-11.86489523,   9.26376816])"
444,"array([-11.77636485,   9.14989114])"
445,"array([-11.89868242,   9.09101955])"
446,"array([-11.8724279 ,   9.33803249])"
447,"array([-11.86487906,   9.21616479])"
448,"array([-12.18993192,   9.15961386])"
449,"array([-11.98143088,   8.79936019])"
450,"array([-12.15380147,   9.0542397 ])"
451,"array([-12.58360706,   9.19925564])"
452,"array([-12.05018152,   9.4295346 ])"
453,"array([-11.99750961,   9.67740588])"
454,"array([-12.03105869,   9.4799872 ])"
455,"array([-12.45237326,   9.2558261 ])"
456,"array([-12.23729308,   9.28834118])"
457,"array([-12.23224764,   9.41569799])"
458,"array([-11.87966214,   8.90903559])"
459,"array([-11.85531993,   9.62329144])"
460,"array([-12.31459285,   9.25161196])"
461,"array([-12.01991374,   9.39993612])"
462,"array([-11.89520341,   9.1377313 ])"
463,"array([-11.87985167,   9.17920558])"
464,"array([-12.00452774,   9.44109505])"
465,"array([-12.15624957,   9.50222211])"
466,"array([-12.18744802,   9.47690175])"
467,"array([-11.93411983,   9.5600216 ])"
468,"array([-12.14092961,   9.40782521])"
469,"array([-11.94379307,   9.50350936])"
470,"array([-12.10785273,   9.51702305])"
471,"array([-12.07777613,   9.48178669])"
472,"array([-11.92224081,   9.43444249])"
473,"array([-12.48884567,   9.12257351])"
474,"array([-12.48542716,   9.16632633])"
475,"array([-12.4376562 ,   9.09731572])"
476,"array([-12.16283314,   9.14167529])"
477,"array([-12.26813084,   9.04755585])"
478,"array([-12.07963688,   9.57327956])"
479,"array([-11.9501241 ,   9.35299075])"
480,"array([-11.96298632,   9.42684474])"
481,"array([-11.99344957,   9.0067093 ])"
482,"array([-11.97448233,   9.32467003])"
483,"array([-11.93752489,   9.25784805])"
